Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
YARN;Apache Hadoop Committee;big-data;YARN-3351;kasha;2015-03-18T23:37:13.772+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3351;kasha;2015-03-18T23:37:13.772+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3351;vinodkv;2015-04-24T00:48:55.196+0000;Fix version;2.8.0;
YARN;Apache Hadoop Committee;big-data;YARN-3351;vinodkv;2015-04-24T00:48:55.196+0000;Fix version;;2.7.1
YARN;Apache Hadoop Committee;big-data;YARN-3351;vinodkv;2015-07-07T21:47:25.098+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3351;andrew.wang;2016-08-30T01:26:15.779+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3351;djp;2017-01-06T00:57:27.379+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3358;varun_saxena;2015-05-07T21:05:38.165+0000;Attachment;;YARN-3358.01.patch
YARN;Apache Hadoop Committee;big-data;YARN-3358;varun_saxena;2015-05-07T21:06:21.305+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3358;varun_saxena;2015-05-07T21:06:21.305+0000;Target version/s;;2.7.1
YARN;Apache Hadoop Committee;big-data;YARN-3358;varun_saxena;2015-05-08T04:36:45.276+0000;Labels;;BB2015-05-RFC
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:38:45.064+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:39:16.271+0000;Summary;audit:1 log:1 present:1 refreshing:1 service:1;audit:1 log:1 present:1 refreshing:1 service:1
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:51:57.955+0000;Fix version;;2.7.1
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:51:57.955+0000;Labels;BB2015-05-RFC;
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:52:35.100+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3358;devaraj.k;2015-05-08T06:52:35.100+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3358;brahmareddy;2015-05-08T20:47:23.510+0000;Link;;This issue duplicates YARN-2235
YARN;Apache Hadoop Committee;big-data;YARN-3358;vinodkv;2015-07-07T21:47:23.404+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3358;andrew.wang;2016-08-30T01:26:11.209+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3358;djp;2017-01-06T01:50:15.612+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3369;chris.douglas;2015-03-19T00:02:05.621+0000;Description;java:19 apache:17 yarn:17 server:17 scheduler:15 capacity:9 color:8 quote:6 red:4 priority:4 null:4 request:2 line:2 return:2 string:2 get:2 pointer:2 allocate:2 handle:2 run:2 thread:2 method:1 consecutive:1 lines:1 first:1 calls:1 synchronized:1 public:1 map:1 requests:1 second:1 directly:1 check:1 dies:1 fatal:1 error:1 handling:1 event:1 type:1 common:1 fica:1 info:1 exiting:1;java:19 apache:17 yarn:17 server:17 scheduler:15 capacity:9 line:2 null:2 pointer:2 quote:2 allocate:2 handle:2 run:2 thread:2 color:2 method:1 consecutive:1 lines:1 first:1 calls:1 return:1 second:1 directly:1 check:1 dies:1 fatal:1 error:1 handling:1 event:1 type:1 common:1 fica:1 red:1 info:1 exiting:1
YARN;Apache Hadoop Committee;big-data;YARN-3369;brahmareddy;2015-03-19T01:58:26.478+0000;Assignee;;Brahma Reddy Battula
YARN;Apache Hadoop Committee;big-data;YARN-3369;kasha;2015-03-19T17:23:21.295+0000;Priority;Major;Critical
YARN;Apache Hadoop Committee;big-data;YARN-3369;ozawa;2015-03-19T17:24:58.021+0000;Target version/s;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-19T18:04:59.149+0000;Priority;Critical;Blocker
YARN;Apache Hadoop Committee;big-data;YARN-3369;brahmareddy;2015-03-19T18:36:30.450+0000;Attachment;;YARN-3369.patch
YARN;Apache Hadoop Committee;big-data;YARN-3369;brahmareddy;2015-03-19T18:40:41.731+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-19T23:35:07.272+0000;Attachment;;YARN-3369.2.patch
YARN;Apache Hadoop Committee;big-data;YARN-3369;brahmareddy;2015-03-20T12:41:52.690+0000;Attachment;;YARN-3369-003.patch
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-20T17:47:47.358+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-20T17:47:47.358+0000;Fix version;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-20T17:47:47.358+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3369;leftnoteasy;2015-03-20T17:47:47.358+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3369;vinodkv;2015-04-10T20:10:15.009+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3369;vinodkv;2015-07-16T01:00:52.656+0000;Labels;;2.6.1-candidate
YARN;Apache Hadoop Committee;big-data;YARN-3369;vinodkv;2015-09-02T00:12:40.195+0000;Fix version;;2.6.1
YARN;Apache Hadoop Committee;big-data;YARN-3369;giovanni.fumarola;2015-09-18T23:53:13.821+0000;Link;;This issue is cloned by YARN-4188
YARN;Apache Hadoop Committee;big-data;YARN-3369;giovanni.fumarola;2015-09-18T23:53:29.763+0000;Link;This issue is cloned by YARN-4188;
YARN;Apache Hadoop Committee;big-data;YARN-3369;andrew.wang;2016-08-30T01:25:46.355+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3375;devaraj.k;2015-03-19T10:19:31.587+0000;Attachment;;YARN-3375.patch
YARN;Apache Hadoop Committee;big-data;YARN-3375;devaraj.k;2015-03-19T10:19:57.647+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3375;devaraj.k;2015-03-19T10:23:24.641+0000;Link;;This issue is related to YARN-2980
YARN;Apache Hadoop Committee;big-data;YARN-3375;aw;2015-03-19T14:50:35.162+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3375;aw;2015-03-19T14:50:39.176+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-01T23:28:09.935+0000;Target version/s;3.0.0;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-01T23:28:23.400+0000;Priority;Major;Critical
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-04T22:46:08.505+0000;Priority;Critical;Minor
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-04T23:04:14.441+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-04T23:04:14.441+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-04T23:04:14.441+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3375;leftnoteasy;2015-05-04T23:04:14.441+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3375;devaraj.k;2015-05-22T11:56:38.393+0000;Link;;This issue duplicates YARN-2832
YARN;Apache Hadoop Committee;big-data;YARN-3375;andrew.wang;2016-08-30T01:25:43.991+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-03-20T02:28:57.505+0000;Attachment;;YARN-3382.patch
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-03-20T02:29:16.308+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Target version/s;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Version;;2.2.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Version;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Version;;2.4.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Version;;2.5.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;ragarwal;2015-04-01T23:31:26.428+0000;Version;;2.6.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;vinodkv;2015-04-09T21:59:20.306+0000;Target version/s;2.7.0;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;jianhe;2015-04-13T17:54:50.879+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3382;jianhe;2015-04-13T17:54:50.879+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3382;jianhe;2015-04-13T17:54:50.879+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3382;jianhe;2015-04-13T17:54:50.879+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3382;vinodkv;2015-04-24T00:49:21.664+0000;Fix version;2.8.0;
YARN;Apache Hadoop Committee;big-data;YARN-3382;vinodkv;2015-04-24T00:49:21.664+0000;Fix version;;2.7.1
YARN;Apache Hadoop Committee;big-data;YARN-3382;vinodkv;2015-07-07T21:47:24.641+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3382;andrew.wang;2016-08-30T01:25:38.936+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3382;djp;2017-01-06T01:39:01.091+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-20T23:51:54.770+0000;Assignee;;Li Lu
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-20T23:52:04.275+0000;Priority;Major;Minor
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-20T23:52:09.940+0000;Priority;Minor;Major
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-20T23:57:54.452+0000;Attachment;;YARN-3383-032015.patch
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-20T23:58:12.812+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3383;gtCarrera9;2015-03-23T21:10:20.314+0000;Attachment;;YARN-3383-032315.patch
YARN;Apache Hadoop Committee;big-data;YARN-3383;leftnoteasy;2015-03-24T17:40:43.597+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3383;leftnoteasy;2015-03-24T17:40:43.597+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3383;leftnoteasy;2015-03-24T17:40:43.597+0000;Target version/s;2.7.0;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3383;leftnoteasy;2015-03-24T17:40:43.597+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3383;leftnoteasy;2015-03-24T17:40:43.597+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3383;andrew.wang;2016-08-30T01:25:37.229+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3384;Naganarasimha;2015-03-21T16:42:55.169+0000;Attachment;;YARN-3384.20150321-1.patch
YARN;Apache Hadoop Committee;big-data;YARN-3384;Naganarasimha;2015-03-21T16:44:17.993+0000;Target version/s;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3384;Naganarasimha;2015-03-21T16:44:17.993+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3384;Naganarasimha;2015-03-21T17:44:53.447+0000;Link;;This issue is broken by YARN-2777
YARN;Apache Hadoop Committee;big-data;YARN-3384;Naganarasimha;2015-03-23T03:33:07.837+0000;Labels;;test-fail
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:21:51.903+0000;Summary;test:1 case:1 failures:1;test:1 failures:1 fails:1 yarn:1
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:22:26.130+0000;Summary;test:1 failures:1 fails:1 yarn:1;fails:1 yarn:1
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:27:23.975+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:27:23.975+0000;Fix version;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:27:23.975+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3384;ozawa;2015-03-23T15:27:23.975+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3384;vinodkv;2015-04-10T20:09:46.220+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T18:13:30.280+0000;Link;;This issue relates to YARN-3023
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T18:13:44.407+0000;Link;;This issue relates to YARN-2721
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T18:43:16.434+0000;Description;race:3 condition:3 node:3 deletion:2 yarn:2 cause:1 shutdown:1 delete:1 similar:1 exists:1 creation:1 also:1 exist:1 see:1 issue:1 following:1 stack:1 trace:1;race:3 condition:3 node:3 deletion:2 yarn:2 cause:1 shutdown:1 delete:1 similar:1 exists:1 creation:1 also:1 exist:1 see:1 issue:1 following:1 stack:1 trace:1
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T19:21:45.255+0000;Summary;race:1 condition:1 cause:1 shutdown:1 node:1 deletion:1 delete:1;race:1 condition:1 cause:1 shutdown:1 node:1 deletion:1
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T21:40:57.938+0000;Attachment;;YARN-3385.000.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T21:41:12.866+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T23:38:49.718+0000;Link;This issue relates to YARN-2721;
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-03-22T23:39:07.772+0000;Description;race:3 condition:3 node:3 deletion:2 yarn:2 cause:1 shutdown:1 delete:1 similar:1 exists:1 creation:1 also:1 exist:1 see:1 issue:1 following:1 stack:1 trace:1;race:3 condition:3 node:3 deletion:2 cause:1 shutdown:1 delete:1 similar:1 yarn:1 exists:1 creation:1 also:1 exist:1 see:1 issue:1 following:1 stack:1 trace:1
YARN;Apache Hadoop Committee;big-data;YARN-3385;sidharta-s;2015-05-01T22:46:20.161+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-02T00:03:30.258+0000;Attachment;;YARN-3385.001.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;jianhe;2015-05-02T00:25:36.554+0000;Target version/s;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-02T16:21:55.358+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-05-04T23:43:54.484+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-05T08:28:28.294+0000;Attachment;;YARN-3385.002.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-05T17:38:49.567+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-05T21:06:16.570+0000;Attachment;;YARN-3385.003.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-05T22:46:24.480+0000;Attachment;YARN-3385.003.patch;
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-05T22:48:01.764+0000;Attachment;;YARN-3385.003.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-06T00:39:22.186+0000;Attachment;YARN-3385.003.patch;
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-06T00:39:34.819+0000;Attachment;;YARN-3385.003.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;aw;2015-05-06T03:36:48.696+0000;Labels;;BB2015-05-TBR
YARN;Apache Hadoop Committee;big-data;YARN-3385;zxu;2015-05-06T04:30:22.568+0000;Attachment;;YARN-3385.004.patch
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-05-07T00:59:51.782+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-05-07T00:59:51.782+0000;Fix version;;2.7.1
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-05-07T00:59:51.782+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-05-07T00:59:51.782+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3385;priyank.rastogi;2015-05-08T11:35:22.719+0000;Labels;BB2015-05-TBR;
YARN;Apache Hadoop Committee;big-data;YARN-3385;vinodkv;2015-07-07T21:47:37.112+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3385;andrew.wang;2016-08-30T01:25:36.176+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3385;djp;2017-01-06T00:49:52.588+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3387;kasha;2015-03-23T21:08:55.069+0000;Priority;Major;Critical
YARN;Apache Hadoop Committee;big-data;YARN-3387;kasha;2015-03-23T21:08:55.069+0000;Target version/s;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3387;sandflee;2015-03-25T22:32:01.704+0000;Attachment;;YARN-3387.001.patch
YARN;Apache Hadoop Committee;big-data;YARN-3387;sandflee;2015-03-31T02:32:59.512+0000;Labels;;patch
YARN;Apache Hadoop Committee;big-data;YARN-3387;sandflee;2015-03-31T02:32:59.512+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3387;vinodkv;2015-04-09T21:59:24.821+0000;Target version/s;2.7.0;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3387;sandflee;2015-04-20T23:44:07.113+0000;Attachment;;YARN-3387.002.patch
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:15:02.987+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:15:02.987+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:15:02.987+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:15:02.987+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:17:47.173+0000;Summary;container:1 complete:1 message:1 pass:1 restarted:1 changed:1;previous:1 container:1 complete:1 message:1 pass:1 current:1 restarted:1 changed:1
YARN;Apache Hadoop Committee;big-data;YARN-3387;jianhe;2015-04-24T19:17:54.373+0000;Assignee;;sandflee
YARN;Apache Hadoop Committee;big-data;YARN-3387;andrew.wang;2016-08-30T01:25:35.151+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2015-03-26T20:07:28.000+0000;Attachment;;YARN-3388-v0.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2015-03-30T22:58:31.529+0000;Summary;playing:1 well:1 calculator:1;allocation:1 get:1 stuck:1 calculator:1 well:1 supported:1 computing:1 user:1 limit:1
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2015-04-02T20:00:59.275+0000;Attachment;;YARN-3388-v1.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2015-04-02T20:01:30.069+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;aw;2015-05-06T03:35:58.338+0000;Labels;;BB2015-05-TBR
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2015-05-07T22:18:44.876+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3388;rchiang;2015-05-08T17:48:16.448+0000;Labels;BB2015-05-TBR;
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2015-05-14T21:15:58.998+0000;Attachment;;YARN-3388-v2.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2015-05-14T21:23:03.553+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-06-14T15:10:54.246+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-06-14T15:18:42.471+0000;Attachment;;YARN-3388-v3.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T16:12:16.551+0000;Attachment;;YARN-3388-v4.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T16:12:51.975+0000;Version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T16:12:51.975+0000;Version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T16:12:51.975+0000;Version;;2.7.2
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T16:12:51.975+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T17:24:02.337+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T18:02:18.386+0000;Attachment;;YARN-3388-v5.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-16T18:02:26.152+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-17T16:14:14.633+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-17T16:14:54.454+0000;Attachment;;YARN-3388-v6.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-17T16:15:05.530+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-18T16:56:23.765+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-18T16:57:33.900+0000;Attachment;;YARN-3388-v7.patch
YARN;Apache Hadoop Committee;big-data;YARN-3388;nroberts;2016-08-18T16:57:42.973+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2016-08-20T00:08:38.982+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2016-08-20T00:08:38.982+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2016-08-20T00:08:38.982+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3388;leftnoteasy;2016-08-20T00:08:38.982+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3388;andrew.wang;2016-08-30T01:25:34.214+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3393;zjshen;2015-03-24T01:35:48.179+0000;Attachment;;YARN-3393.1.patch
YARN;Apache Hadoop Committee;big-data;YARN-3393;zjshen;2015-03-24T01:35:58.583+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3393;xgong;2015-03-24T03:35:23.071+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3393;xgong;2015-03-24T03:35:23.071+0000;Fix version;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-3393;xgong;2015-03-24T03:35:23.071+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3393;vinodkv;2015-04-10T20:09:44.293+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-3393;vinodkv;2015-07-17T23:50:50.085+0000;Labels;;2.6.1-candidate
YARN;Apache Hadoop Committee;big-data;YARN-3393;vinodkv;2015-09-02T01:21:57.037+0000;Fix version;;2.6.1
YARN;Apache Hadoop Committee;big-data;YARN-3393;andrew.wang;2016-08-30T01:25:32.609+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3394;Naganarasimha;2015-03-24T16:03:40.989+0000;Attachment;;YARN-3394.20150324-1.patch
YARN;Apache Hadoop Committee;big-data;YARN-3394;Naganarasimha;2015-03-24T16:03:40.989+0000;Attachment;;WebApplicationProxy.html
YARN;Apache Hadoop Committee;big-data;YARN-3394;Naganarasimha;2015-03-24T19:44:30.101+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3394;jianhe;2015-04-14T00:06:38.991+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-3394;jianhe;2015-04-14T00:06:38.991+0000;Fix version;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3394;jianhe;2015-04-14T00:06:38.991+0000;Target version/s;;2.8.0
YARN;Apache Hadoop Committee;big-data;YARN-3394;jianhe;2015-04-14T00:06:38.991+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-3394;jianhe;2015-04-14T00:06:38.991+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-3394;andrew.wang;2016-08-30T01:25:31.697+0000;Fix version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-3395;zxu;2015-03-24T23:07:19.410+0000;Attachment;;YARN-3395.000.patch
YARN;Apache Hadoop Committee;big-data;YARN-3395;zxu;2015-03-24T23:11:21.190+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-3395;vinodkv;2015-03-24T23:40:18.096+0000;Summary;name:3 user:2 handle:1 correctly:1 submit:1 application:1 use:1 default:1 queue:1;name:3 user:2 fair:1 scheduler:1 handle:1 correctly:1 submit:1 application:1 use:1 default:1 queue:1
YARN;Apache Hadoop Committee;big-data;YARN-3395;kasha;2015-03-25T05:57:17.980+0000;Component;scheduler;
YARN;Apache Hadoop Committee;big-data;YARN-3395;kasha;2015-03-25T05:57:17.980+0000;Component;;fairscheduler
YARN;Apache Hadoop Committee;big-data;YARN-3395;zxu;2015-03-26T04:47:28.283+0000;Attachment;YARN-3395.000.patch;
YARN;Apache Hadoop Committee;big-data;YARN-3395;zxu;2015-03-26T04:48:18.041+0000;Attachment;;YARN-3395.000.patch
