Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-103;acmurthy;2012-07-10T21:27:07.958+0000;Priority;Critical;Major
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-103;aw;2014-07-22T21:33:32.520+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-103;aw;2014-07-22T21:33:32.520+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;owen.omalley;2009-06-20T07:50:54.565+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;owen.omalley;2009-06-20T07:50:54.565+0000;Key;HADOOP-5246;MAPREDUCE-112
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;owen.omalley;2009-06-20T07:50:54.565+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;acmurthy;2009-08-21T22:32:03.779+0000;Priority;Major;Blocker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;acmurthy;2009-08-21T22:32:03.779+0000;Version;;0.20.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;acmurthy;2009-08-21T22:32:03.779+0000;Fix version;;0.20.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-08T11:30:33.888+0000;Assignee;;Jothi Padmanabhan
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;owen.omalley;2009-09-08T18:59:08.000+0000;Fix version;0.20.1;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;owen.omalley;2009-09-08T18:59:08.000+0000;Fix version;;0.20.2
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-10T15:44:01.380+0000;Attachment;;mapred-112-10Sep.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-10T15:44:23.558+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-11T12:25:29.091+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-11T12:26:00.735+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;jothipn;2009-09-15T05:37:42.559+0000;Attachment;;mapred-112-branch20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;chris.douglas;2009-09-15T06:31:22.762+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;chris.douglas;2009-09-15T06:31:22.762+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;chris.douglas;2009-09-15T06:31:22.762+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-112;yhemanth;2009-10-01T08:04:01.856+0000;Release note;;Updates of counters for reduce input and output records were added in the new API so they are available for jobs using the new API.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amar_kamat;2009-01-20T09:32:42.370+0000;Summary;way:1 retrieve:1 job:1;job:1 always:1 return:1 null:1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;owen.omalley;2009-06-20T07:50:54.881+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;owen.omalley;2009-06-20T07:50:54.881+0000;Key;HADOOP-5082;MAPREDUCE-118
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;owen.omalley;2009-06-20T07:50:54.881+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T08:46:50.416+0000;Priority;Major;Blocker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T08:46:50.416+0000;Version;;0.20.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T08:46:50.416+0000;Fix version;;0.20.2
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T09:01:34.784+0000;Attachment;;patch-118-0.20.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T09:14:28.020+0000;Attachment;;patch-118.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T09:14:28.020+0000;Attachment;;patch-118-0.21.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-04T09:14:57.344+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2009-12-07T06:43:05.657+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;acmurthy;2009-12-16T09:22:06.928+0000;Assignee;;Amareshwari Sriramadasu
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;chris.douglas;2010-02-19T07:42:28.286+0000;Fix version;0.20.2;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-02-24T05:56:19.790+0000;Attachment;;patch-118-1.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-02-24T05:56:34.703+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-02-24T05:56:34.703+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-04-07T04:47:58.911+0000;Link;;This issue is blocked by MAPREDUCE-1505
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-04-14T08:56:41.317+0000;Component;;client
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-06T08:24:07.862+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-06T09:01:27.283+0000;Attachment;;patch-118-2.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-06T10:16:50.851+0000;Attachment;;patch-118-3.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-07T08:38:47.498+0000;Attachment;;patch-118-4.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-07T08:39:37.827+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-10T04:28:05.859+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-10T04:28:53.270+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-12T10:17:26.893+0000;Attachment;;patch-118-0.20-1.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-17T07:20:48.858+0000;Link;This issue is blocked by MAPREDUCE-1505;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-17T07:21:22.751+0000;Link;;This issue depends upon MAPREDUCE-1505
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-18T09:39:14.006+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-18T09:40:29.301+0000;Attachment;;patch-118-5.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-18T09:41:54.390+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-19T03:13:18.526+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-19T03:13:39.427+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-19T03:13:39.427+0000;Fix version;;0.20.3
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;amareshwari;2010-05-19T03:13:39.427+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;sharadag;2010-06-01T05:26:10.962+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;sharadag;2010-06-01T05:26:10.962+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;sharadag;2010-06-01T05:26:10.962+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;dking;2011-03-30T23:42:01.928+0000;Attachment;;MAPREDUCE-118--0-20-3.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;chris.douglas;2011-04-01T01:26:06.909+0000;Fix version;;0.20.204.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-118;owen.omalley;2011-09-02T22:13:20.732+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;amareshwari;2009-06-15T05:19:36.112+0000;Assignee;;Amareshwari Sriramadasu
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;amareshwari;2009-06-15T06:00:53.152+0000;Attachment;;patch-6011.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;amareshwari;2009-06-15T06:01:39.047+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;owen.omalley;2009-06-20T07:50:55.451+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;owen.omalley;2009-06-20T07:50:55.451+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;owen.omalley;2009-06-20T07:50:55.451+0000;Key;HADOOP-6011;MAPREDUCE-124
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;owen.omalley;2009-06-20T07:50:55.451+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;amareshwari;2009-07-01T07:41:42.150+0000;Attachment;;patch-124.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;sharadag;2009-07-02T10:52:32.732+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;sharadag;2009-07-02T10:52:32.732+0000;Fix version;;0.20.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;sharadag;2009-07-02T10:52:32.732+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-124;sharadag;2009-07-02T10:52:32.732+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;amar_kamat;2009-06-15T13:33:38.635+0000;Attachment;;HADOOP-5995-v1.0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;amar_kamat;2009-06-16T07:45:17.389+0000;Attachment;;HADOOP-5995-v1.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;owen.omalley;2009-06-20T07:50:55.815+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;owen.omalley;2009-06-20T07:50:55.815+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;owen.omalley;2009-06-20T07:50:55.815+0000;Key;HADOOP-5995;MAPREDUCE-130
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;owen.omalley;2009-06-20T07:50:55.815+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;amar_kamat;2009-06-23T03:26:14.905+0000;Attachment;;MAPREDUCE-130-v1.0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T09:01:12.497+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T09:01:12.497+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T09:01:12.497+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T09:01:12.497+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;amar_kamat;2009-06-26T11:20:46.671+0000;Attachment;;MAPREDUCE-130-v1.0-branch-0.20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T11:35:41.228+0000;Fix version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;sharadag;2009-06-26T11:35:41.228+0000;Fix version;;0.20.1
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;amar_kamat;2009-06-26T17:26:47.926+0000;Release note;;When a job is initialized, it localizes the job conf to the logs dir. Without this patch I never gets deleted. Now when the job retires, the conf is deleted. This local copy is required to display on the webui.
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-130;liangly;2011-07-20T08:03:16.280+0000;Link;;This issue is related to MAPREDUCE-2714
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-13T10:35:50.143+0000;Assignee;;Vinod K V
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-14T09:41:35.428+0000;Attachment;;HADOOP-5570-20090614.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-14T09:46:56.445+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-15T08:05:28.520+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-15T08:10:19.743+0000;Attachment;;HADOOP-5570-20090615.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-15T08:10:50.521+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-19T08:59:13.441+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-19T09:01:05.176+0000;Attachment;;HADOOP-5570-20090619.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-22T13:52:06.786+0000;Attachment;;HADOOP-5570-20090622.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-05-22T13:52:21.273+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;sreekanth;2009-06-16T09:28:59.378+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;sreekanth;2009-06-16T09:29:33.334+0000;Attachment;;HADOOP-5570-1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;sreekanth;2009-06-16T09:30:26.063+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;owen.omalley;2009-06-20T07:50:56.949+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;owen.omalley;2009-06-20T07:50:56.949+0000;Key;HADOOP-5570;MAPREDUCE-144
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;owen.omalley;2009-06-20T07:50:56.949+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;chris.douglas;2009-08-26T09:47:11.667+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-08-28T09:07:24.471+0000;Link;;This issue is blocked by HADOOP-6156
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-02T05:26:19.731+0000;Link;This issue is blocked by HADOOP-6156;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-02T05:26:33.169+0000;Link;;This issue is blocked by HADOOP-6230
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-02T07:07:09.331+0000;Attachment;;MAPREDUCE-144-20090902.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-03T13:10:10.144+0000;Attachment;;MAPREDUCE-144-20090903.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-03T13:15:30.146+0000;Attachment;;MAPREDUCE-144-20090903.1.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-08T06:59:21.542+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-08T09:44:27.332+0000;Status;Patch Available;Open
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-08T09:46:21.058+0000;Attachment;;MAPREDUCE-144-20090908.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T12:09:36.167+0000;Status;Open;Patch Available
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T14:56:12.192+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T14:56:12.192+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T14:56:12.192+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T14:56:12.192+0000;Status;Patch Available;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;yhemanth;2009-09-08T14:59:19.303+0000;Attachment;;MAPREDUCE-144-20090907.internal.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-22T05:12:28.989+0000;Component;;tasktracker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;vinodkv;2009-09-22T05:14:47.992+0000;Release note;;"Modified TaskMemoryManager so that it logs a map/reduce task's process-tree's status just before it is killed when it grows out of its configured memory limits. The log dump is in the format "" |- PID PPID PGRPID SESSID CMD_NAME VMEM_USAGE(BYTES) FULL_CMD_LINE"".

This is useful for debugging the cause for a map/reduce task and it's corresponding process-tree to be killed by the TaskMemoryManager."
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-144;tomwhite;2010-08-24T21:13:18.814+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;owen.omalley;2009-06-20T07:50:57.378+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;owen.omalley;2009-06-20T07:50:57.378+0000;Version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;owen.omalley;2009-06-20T07:50:57.378+0000;Key;HADOOP-5773;MAPREDUCE-153
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;owen.omalley;2009-06-20T07:50:57.378+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;amar_kamat;2009-06-29T10:57:23.810+0000;Assignee;;Amar Kamat
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;amar_kamat;2009-07-02T13:08:56.705+0000;Attachment;;MAPREDUCE-153-v1.0.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;amar_kamat;2009-07-03T10:10:14.861+0000;Attachment;;MAPREDUCE-153-v1.1.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;jothipn;2009-07-06T07:43:27.045+0000;Link;;This issue duplicates MAPREDUCE-631
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;sharadag;2009-07-10T11:48:16.896+0000;Hadoop flags;;[Reviewed]
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;sharadag;2009-07-10T11:48:16.896+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;sharadag;2009-07-10T11:48:16.896+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;sharadag;2009-07-10T11:48:16.896+0000;Fix version;;0.21.0
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;amar_kamat;2009-07-10T15:54:28.412+0000;Release note;;Only one MR cluster is brought up and hence there is no scope of jobid clashing. 
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;amar_kamat;2009-07-13T08:12:58.318+0000;Attachment;;MAPREDUCE-153-v1.1-branch-0.20.patch
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-153;tomwhite;2010-08-24T21:13:19.677+0000;Status;Resolved;Closed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-169;owen.omalley;2009-06-20T07:50:58.567+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-169;owen.omalley;2009-06-20T07:50:58.567+0000;Key;HADOOP-5426;MAPREDUCE-169
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-169;owen.omalley;2009-06-20T07:50:58.567+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-169;aw;2014-07-21T21:32:32.546+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-169;aw;2014-07-21T21:32:32.546+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;owen.omalley;2009-06-20T07:50:58.611+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;owen.omalley;2009-06-20T07:50:58.611+0000;Version;0.21.0;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;owen.omalley;2009-06-20T07:50:58.611+0000;Key;HADOOP-5294;MAPREDUCE-170
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;owen.omalley;2009-06-20T07:50:58.611+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;aw;2014-07-21T20:52:35.751+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-170;aw;2014-07-21T20:52:35.751+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2009-06-15T08:22:11.160+0000;Attachment;;TEST-org.apache.hadoop.mapred.TestJobTrackerRestartWithLostTracker.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2009-06-15T09:47:01.953+0000;Attachment;TEST-org.apache.hadoop.mapred.TestJobTrackerRestartWithLostTracker.txt;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2009-06-15T09:48:17.597+0000;Attachment;;TEST-org.apache.hadoop.mapred.TestJobTrackerRestartWithLostTracker.txt
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;owen.omalley;2009-06-20T07:50:58.668+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;owen.omalley;2009-06-20T07:50:58.668+0000;Key;HADOOP-6042;MAPREDUCE-171
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;owen.omalley;2009-06-20T07:50:58.668+0000;Project;Hadoop Common;Hadoop Map/Reduce
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;rramya;2009-07-15T04:47:19.426+0000;Tags;;ygridqa
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2009-10-07T06:02:46.326+0000;Resolution;;Invalid
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2009-10-07T06:02:46.326+0000;Status;Open;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amar_kamat;2009-10-16T04:00:21.682+0000;Status;Resolved;Reopened
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amar_kamat;2009-10-16T04:00:21.682+0000;Resolution;Invalid;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2010-04-13T04:21:55.099+0000;Component;;test
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;amareshwari;2010-04-13T04:21:55.099+0000;Component;;jobtracker
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;aw;2014-07-22T21:17:37.763+0000;Resolution;;Fixed
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-171;aw;2014-07-22T21:17:37.763+0000;Status;Reopened;Resolved
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-173;amar_kamat;2009-04-16T12:07:48.039+0000;Link;;This issue blocks HADOOP-3578
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-173;owen.omalley;2009-06-20T07:50:58.782+0000;Component;mapred;
MAPREDUCE;Apache Hadoop Committee;big-data;MAPREDUCE-173;owen.omalley;2009-06-20T07:50:58.782+0000;Key;HADOOP-5692;MAPREDUCE-173
